fecha,año,mes,medio,seccion,titular,url_snapshot,tono_estimado
2014-01-15,2014,1,emol,portada,Todos los pormenores de la jornada más caótica del Rally Dakar 2014,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Revisa los mejores goles de la historia,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"Piñera destaca ""herencia de nuestros pueblos originarios"" al reabrir Museo Precolombino",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"Conaf: ""Las especies forestales se pueden recuperar en 30 ó 50 años""",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Devastador accidente de avioneta en Islandia es captado en video,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Deportes al día | Supuesto video con accidente de Schumacher,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,El Laboratorio | Imprime tus fotos Instagram con estilo y originalidad,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,La campaña que estremece a Nueva Zelanda,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Nómade | Comienza la temporada de Surf en Reñaca,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Gobierno llega a acuerdo con trabajadores portuarios del sur y se anuncia mesa de diálogo,https://web.archive.org/web/20140110071709/http://www.emol.com/,positivo
2014-01-15,2014,1,emol,portada,"Testigos de la caída del rayo en Argentina: ""Vimos una bola de fuego""",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Listo cuadro principal del Abierto de Australia: Duro camino para Nadal,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"Abogado de Daniel Melinao: ""Esto prueba la utilización política del conflicto mapuche""",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Niña debió ser hospitalizada tras recibir disparo de perdigones en Peñalolen,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Instalan nueva cibercámara que permite observar la central Fukushima por dentro,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Audax toma aire al vencer a Wanderers en arranque de 2ª fecha del Clausura,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Investigan trágica muerte de niño que fue aplastado por arco de fútbol en colegio,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"""Game of Thrones"" regresa en su cuarta temporada desde el próximo 6 de abril",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"Allamand dijo que no se siente ""para nada"" ofendido por declaraciones de Piñera",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Javiera Mena regresa más popera que nunca,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Rodman pide disculpas por dichos sobre misionero detenido en Corea del Norte,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Onemi decreta Alerta Roja en Valparaíso y Viña del Mar por incendios forestales,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"Próximo ""Galaxy S5"" de Samsung saldría en abril y tendría lector de iris",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Senado universitario rechazó idea de hipotecar el Hospital Clínico de la U. de Chile,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"Insólito: Ex ministro canadiense asegura que ""hay extraterrestres que se han hecho pasar por monjas""",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"""Bikini bridge"": la polémica moda que se toma las redes sociales",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"17 personas que son iguales sin ser parientes: Supersticiones sobre los ""dobles""",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Polémicas fotos de Lucero: Alcaldesa de Viña no la quiere en el Festival,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,"¿Dónde están las mujeres ""más fáciles"" de conquistar? Mapa mundial",https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Sin maquillaje: Kim Kardashian sorprende con súper ojeras,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Desde Chile observan espectacular supernova: Una fábrica de polvo cósmico,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,10 psíquicos y sus predicciones más temibles para el mundo en 2014,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Puente Cau Cau: Memes con feroces burlas por fallida construcción en Valdivia,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-01-15,2014,1,emol,portada,Mujer tiene orgasmo de tres horas: Terminó en un hospital luego de imparable clímax,https://web.archive.org/web/20140110071709/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,De 0 a 100 | El gigante de lujo de Mercedes Benz,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Revisa los mejores goles de la historia,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"ANFP pedirá ""las máximas sanciones"" para los responsables de incidentes en Quillota",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Avances de la Ley Antidiscriminación a un año y medio de su promulgación,https://web.archive.org/web/20140210234819/http://www.emol.com/,positivo
2014-02-15,2014,2,emol,portada,Deportes al día | Gol viciado de Alexis desata bromas en Twitter,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,VIP | Un superfan de Miley Cyrus se la juega por llevarla a su graduación,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Noticiero AM | Impacto por muerte de ""Kournikova chilena""",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Obra maestra de Diego Forlán, ¿el mejor gol de la historia?",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Gadgets | Los mejores teléfonos para sacar fotos en el verano,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Alianza del Pacífico concreta ""históricas"" reducciones de aranceles entre sus miembros",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Luchsinger-MacKay: Machi imputado fue herido por arma de la víctima, según peritaje",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Garín clasifica por 1ª vez en cancha a un cuadro principal ATP en B. Aires,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Van Rysselberghe: No se avanza descalificando a quienes pensamos distinto,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Cristina Fernández hace llamado para cuidar precios y no ""saquear"" a la gente",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Cuenta pública: Transantiago eliminó 130 millones de transbordos en últimos 4 años,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Alivio para el City de Pellegrini: Yaya Touré no será sancionado,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Ministro Larraín resta importancia a dichos de León Vial y reitera respaldo a Coloma,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Asociación de Sordos denuncia ante el CNTV a Mega, TVN, CHV y Canal 13",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Discusión doméstica habría motivado violento asesinato de hombre en Maipú,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Gol a gol de la Primera B: San Felipe-Coquimbo y Concepción-Barnechea,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Nokia podría presentar su teléfono con el sistema Android en la feria MWC 2014,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Querellante se desiste y pide sobreseer a futuro subsecretario en causa por estafa,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Presidente de Panamá: Crisis por ampliación del canal se debe al ex administrador,https://web.archive.org/web/20140210234819/http://www.emol.com/,crisis
2014-02-15,2014,2,emol,portada,Líder de Divididos encaró a fanático que dejó a su hija encerrada en un auto,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Vientos del Océano Pacífico frenaron el calentamiento global por doce años,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Ribery se perderá la ida de los octavos de final de la Champions ante el Arsenal,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Australia disputará amistoso ante Ecuador con la mente puesta en Chile,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Video: Escándalo en el fútbol italiano por equipo que marcó ocho autogoles,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,¿Cuáles son los 10 robots más poderosos que pudimos ver?,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Impactante video: Graban aparente alien gigante con un celular,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Las enfermedades más extrañas del mundo: Impactantes casos y fotografías,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Bicicletas con sillas de ruedas, sorprendente innovación",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Impactantes transformaciones con Photoshop: la belleza irreal,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Llegó el Biclip: ¿Adiós a tangas y bikinis?,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,"Sexo con error: los 10 ""accidentes"" más comunes",https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,Las 10 peores fotos de celebridades: Las imágenes que quieren olvidar,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-02-15,2014,2,emol,portada,El extraño caso de Overtoun bridge: El puente donde los perros se suicidan,https://web.archive.org/web/20140210234819/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,La UC se mantiene vigente en la lucha por el título tras imponerse sobre Rangers en Talca,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Los Tetas y De Saloon hicieron vibrar a Antofagasta,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Sony apuesta por teléfonos de menor tamaño con el Xperia Z1 Compact,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Trailer | Philomena busca a su hijo dado en adopción hace 50 años,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Conoce la divertida Semana de la Mujer vivida en nuestra capital,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Llega a Chile la carrera de obstáculos más extrema del mundo,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Juegos Odesur 2014 | Esta dupla chilena de vóleibol promete medalla,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Falleció chilena que recibió disparo en la cabeza durante protesta en Venezuela,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Piñera: Alianza debe mantener oposición ""dialogante"" pero ""firme"" ante Bachelet",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Jorge González brindó intensa revisión en vivo de ""Corazones""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Panel que investigó accidente de Air France ofrece ayuda para hallar avión malasio,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Izquierda afirma que obtuvo victoria en segunda vuelta presidencial en El Salvador,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Sigue ofensiva ""antinarcos"" del gobierno mexicano: Ahora fue abatido ""El Chayo""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Pellegrini y eliminación del City: ""Queda mucho por lo que luchar""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Misterio en crimen de comunero mapuche: Aún no hay culpables y perician munición,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Johnny Herrera no viaja junto al plantel azul rumbo a Perú por problemas judiciales,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Investigan hallazgo de un fusil de guerra en una vivienda de Osorno,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Prevén invierno ""cálido"" en Sudamérica si se presenta ""El Niño""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Más de cien producciones de 18 países se presentarán en festival FEMCINE4,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Vacunación contra la influenza comienza el 17 de marzo con 3,8 millones de dosis",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Kelly Brook: La mujer del cuerpo perfecto para los científicos,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Humillante venganza: Marido engañado pega carteles con su ex en lencería,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Papa Francisco confesó haber robado: ""Me Salió el ladrón que todos llevamos dentro""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,10 casos de amor a primera vista entre animales de distintas especies,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"¿Kate Upton rechazada por fea?: Fotos de la modelo no pasaron la ""censura""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Juguetes sexuales para mujeres: De la ""histeria femenina"" al sexo seguro",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,Revuelo mundial por astronauta que confesó haber visto un OVNI en el Espacio,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"Científicos dan a conocer el que sería ""el mejor chiste del mundo""",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,"La Caxirola, el instrumento que reemplazará a la Vuvuzela en el Mundial de Brasil 2014",https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-03-15,2014,3,emol,portada,¿Cuáles son las 10 profesiones que tienen más sexo?,https://web.archive.org/web/20140310052151/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"Golazo de Karl Rummenigue en España '82, es ¿el mejor gol de los mundiales?",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Elige el mejor gol de los mundiales,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Atlético de Madrid dio el golpe de la Champions eliminando al Barcelona en cuartos,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Terror en EE.UU. luego que joven apuñalara a compañeros,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"Pele: ""Chile es uno de los mejores de América Latina""",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Eufórica celebración de Mourinho causa furor en el fútbol mundial,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Golazo de Karl-Heinz Rummenigge ante Chile en España 1982,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Golazo de Luis Suarez ante Corea en Sudáfrica 2010,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Pelé dejó su huella en el Mundial de Chile 1962 con este golazo,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Gobierno insiste en que promoverá diálogo tras reuniones con RN y Amplitud,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,LAN cancela 4 vuelos  a Argentina debido a paro general en ese país,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"¿Luces en el planeta rojo? La Nasa descarta que sean ""marcianos""",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Francisco Chahuán baja su candidatura en RN y deja camino libre a Monckeberg,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"Parlamentarios contra Boric y Jackson: ""Antes recibían la mesada de sus papás""",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,ENAP: Precios de las bencinas registrarán un leve aumento este jueves,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"Placebo en Chile: ""No nos importa si hay cinco o cinco mil personas""",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Formalizan a dueños de La Girouette por delitos tributarios superiores a $500 millones,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Colegios deberán obtener certificado de habitabilidad para retomar clases en el norte,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Reo burla custodia de gendarmes y se fuga de la cárcel de Temuco,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Chilena Ziomara Morrison vuelve a la WNBA: Firma por Indiana Fever,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Facebook comienza a probar nuevos cambios en sus herramientas de privacidad,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,CCU defiende proyecto de planta en Paine y enfrenta críticas de la comunidad,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"Pelé reafirma su confianza en Chile: ""Me gusta como equipo""",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Dropbox anuncia que ya tiene 275 millones de usuarios y suma nuevos productos,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Argentina: Crece tensión entre Gobierno y sindicatos en víspera de huelga general,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"""Esas son Reebok o son Nike"": La insólita petición de un auditor a una radio",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Fotos de mujeres sin depilar: Fotógrafo desafía los estándares de belleza,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Profesor cuestionado por pelea a golpes con alumno ahora es considerado un héroe,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,"Cecilia Bolocco: ""Es muy difícil asumir la realidad de que mi hijo no tiene papá""",https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Típico chileno: 17 Fotos que dan a conocer groseros errores ortográficos y el ingenio nacional,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,¿Quién prendió la luz en Marte?: Imagen de la NASA causa sensación en la web,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Larissa Riquelme: Paraguaya se pone camiseta de Brasil y protagoniza comentada sesión de fotos,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Mujer en topples destrozó local de Mc Donald's: Video se convirtió en viral,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Ultimate Warrior: Impacto en la lucha libre por su increíble muerte,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-04-15,2014,4,emol,portada,Familia asegura haber capturado vivo al Chupacabras: Muestran video de extraño animal,https://web.archive.org/web/20140410010746/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Pellegrini firma autógrafos en horas previas al duelo que podría darle el título en Inglaterra,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Anótalo | Los mejores cueros de Santiago en el día de la madre,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,De La Tierra: la banda de metal que reúne a integrantes de Maná y Sepultura,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,El couch commerce: la nueva tendencia entre las madres,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,El fenómeno streaming más famoso del mundo está en Chile,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Así es el museo y fábrica de la automotora BMW en Alemania,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,La joya del talentoso Michael Laudrup en el mundial de México 86,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"Gobierno responde a la Iglesia: Programa de Bachelet ""ya fue respaldado en las urnas""",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Piñera vuelve a defender a través de Twitter la gestión de su gobierno en salud,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Juventus confirma que Alexis Sánchez está dentro de sus objetivos,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"Silva recuerda vocación por ""centro social"" al ser ratificado en presidencia de la UDI",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Madre relata cómo el padre Joannon intentó convencerla de dar a hijo en adopción,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Marcelo Díaz comanda grupo de chilenos que cambiarían de equipo en Europa,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"Jesus and Mary Chain: ""Cualquiera que nos vea, recordará el pasado""",https://web.archive.org/web/20140510173058/http://www.emol.com/,positivo
2014-05-15,2014,5,emol,portada,"Gobierno de Ucrania muestra apertura a dialogar, pero ""no con terroristas""",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,De joyas a tecnología: Vea los regalos más sofisticados para el Día de la Madre,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Sensini y Astorga son las cartas que maneja Wanderers para su banca,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"""Pulp Fiction"" y explosión del cine ""indie"" celebran dos décadas",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Buljubasich confirma a dirigencia UC que arribo de Berizzo está a punto de sellarse,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Caso Bryan Singer: Los detalles del escándalo que sacude a Hollywood,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"Chile se transformará en ""centro"" de industria de la moda con feria dirigida a empresarios",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Jóvenes convierten móviles en audífonos para ayudar a compañero,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Fórmula 1: Hamilton logra la pole en España por delante de Nico Rosberg,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Más de 200 escolares participaron en nueva versión de Campamento Explora Chile Va!,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Oficialismo obtuvo la victoria en las elecciones generales en Sudáfrica,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Festival de Arte de Florencia inaugura nueva sede y busca resurgir,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Hans Podlipnik estira buen momento y se instala en la final del Futuro 8 de España,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"Movimiento sísmico de 5,9 grados en México no deja víctimas ni daños graves",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Fotos prohibidas de Corea del Norte: Las imágenes que Kim Jong Un no quiere que veas,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Guía de la buena esposa de 1953 enfurece a mujeres actuales: 11 reglas sorprendentes,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"Ex ejecutiva del Banco Mundial: ""Criaturas no humanas controlan el mundo""",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Diez rasgos de una persona tóxica: ¿Cómo reconocerla?,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Los 10 tipos de hombres más odiados por las mujeres,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Feliz día de la madre: 5 canciones dedicadas a ellas,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,"NBA: Apareció una serpiente en el camarín de Portland, de visita en San Antonio",https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
2014-05-15,2014,5,emol,portada,Redes sociales Facebook y Twitter: Estudio muestra fuerte relación con infidelidades y divorcios,https://web.archive.org/web/20140510173058/http://www.emol.com/,neutro
